_id,dayIndex,periodIndex,fromTime,toTime,klassId,schoolId,academicYearId
596393970148403c09510539,5,2,9:45,10:30,596393970148403c09543012,596393970148403c09541002,596393970148403c09550002
596393970148403c09510540,6,2,9:45,10:30,596393970148403c09543012,596393970148403c09541002,596393970148403c09550002
596393970148403c09510541,1,3,10:30,11.15,596393970148403c09543012,596393970148403c09541002,596393970148403c09550002
596393970148403c09510542,2,3,10:30,11.15,596393970148403c09543012,596393970148403c09541002,596393970148403c09550002
596393970148403c09510543,3,3,10:30,11.15,596393970148403c09543012,596393970148403c09541002,596393970148403c09550002
596393970148403c09510544,4,3,10:30,11.15,596393970148403c09543012,596393970148403c09541002,596393970148403c09550002
596393970148403c09510545,5,3,10:30,11.15,596393970148403c09543012,596393970148403c09541002,596393970148403c09550002
596393970148403c09510546,6,3,10:30,11.15,596393970148403c09543012,596393970148403c09541002,596393970148403c09550002
596393970148403c09510547,1,4,11:15,12,596393970148403c09543012,596393970148403c09541002,596393970148403c09550002
596393970148403c09510548,2,4,11:15,12,596393970148403c09543012,596393970148403c09541002,596393970148403c09550002
596393970148403c09510549,3,4,11:15,12,596393970148403c09543012,596393970148403c09541002,596393970148403c09550002
596393970148403c09510550,4,4,11:15,12,596393970148403c09543012,596393970148403c09541002,596393970148403c09550002
596393970148403c09510551,5,4,11:15,12,596393970148403c09543012,596393970148403c09541002,596393970148403c09550002
596393970148403c09510552,6,4,11:15,12,596393970148403c09543012,596393970148403c09541002,596393970148403c09550002
596393970148403c09510553,1,5,1:00,13.45,596393970148403c09543012,596393970148403c09541002,596393970148403c09550002
596393970148403c09510554,2,5,1:00,13.45,596393970148403c09543012,596393970148403c09541002,596393970148403c09550002
596393970148403c09510555,3,5,1:00,13.45,596393970148403c09543012,596393970148403c09541002,596393970148403c09550002
596393970148403c09510556,4,5,1:00,13.45,596393970148403c09543012,596393970148403c09541002,596393970148403c09550002
596393970148403c09510557,5,5,1:00,13.45,596393970148403c09543012,596393970148403c09541002,596393970148403c09550002
596393970148403c09510558,6,5,1:00,13.45,596393970148403c09543012,596393970148403c09541002,596393970148403c09550002
596393970148403c09510559,1,6,13.45,14:30,596393970148403c09543012,596393970148403c09541002,596393970148403c09550002
596393970148403c09510560,2,6,13.45,14:30,596393970148403c09543012,596393970148403c09541002,596393970148403c09550002
596393970148403c09510561,3,6,13.45,14:30,596393970148403c09543012,596393970148403c09541002,596393970148403c09550002
596393970148403c09510562,4,6,13.45,14:30,596393970148403c09543012,596393970148403c09541002,596393970148403c09550002
596393970148403c09510563,5,6,13.45,14:30,596393970148403c09543012,596393970148403c09541002,596393970148403c09550002
596393970148403c09510564,6,6,13.45,14:30,596393970148403c09543012,596393970148403c09541002,596393970148403c09550002
596393970148403c09510565,1,7,14:30,15:15,596393970148403c09543012,596393970148403c09541002,596393970148403c09550002
596393970148403c09510566,2,7,14:30,15:15,596393970148403c09543012,596393970148403c09541002,596393970148403c09550002
596393970148403c09510567,3,7,14:30,15:15,596393970148403c09543012,596393970148403c09541002,596393970148403c09550002
596393970148403c09510568,4,7,14:30,15:15,596393970148403c09543012,596393970148403c09541002,596393970148403c09550002
596393970148403c09510569,5,7,14:30,15:15,596393970148403c09543012,596393970148403c09541002,596393970148403c09550002
596393970148403c09510570,6,7,14:30,15:15,596393970148403c09543012,596393970148403c09541002,596393970148403c09550002
596393970148403c09510571,1,8,15:15,16:00,596393970148403c09543012,596393970148403c09541002,596393970148403c09550002
596393970148403c09510572,2,8,15:15,16:00,596393970148403c09543012,596393970148403c09541002,596393970148403c09550002
596393970148403c09510573,3,8,15:15,16:00,596393970148403c09543012,596393970148403c09541002,596393970148403c09550002
596393970148403c09510574,4,8,15:15,16:00,596393970148403c09543012,596393970148403c09541002,596393970148403c09550002
596393970148403c09510575,5,8,15:15,16:00,596393970148403c09543012,596393970148403c09541002,596393970148403c09550002
596393970148403c09510576,6,8,15:15,16:00,596393970148403c09543012,596393970148403c09541002,596393970148403c09550002
596393970148403c09510577,1,1,9:00,9:45,596393970148403c09543013,596393970148403c09541002,596393970148403c09550002
596393970148403c09510578,2,1,9:00,9:45,596393970148403c09543013,596393970148403c09541002,596393970148403c09550002
596393970148403c09510579,3,1,9:00,9:45,596393970148403c09543013,596393970148403c09541002,596393970148403c09550002
596393970148403c09510580,4,1,9:00,9:45,596393970148403c09543013,596393970148403c09541002,596393970148403c09550002
596393970148403c09510581,5,1,9:00,9:45,596393970148403c09543013,596393970148403c09541002,596393970148403c09550002
596393970148403c09510582,6,1,9:00,9:45,596393970148403c09543013,596393970148403c09541002,596393970148403c09550002
596393970148403c09510583,1,2,9:45,10:30,596393970148403c09543013,596393970148403c09541002,596393970148403c09550002
596393970148403c09510584,2,2,9:45,10:30,596393970148403c09543013,596393970148403c09541002,596393970148403c09550002
596393970148403c09510585,3,2,9:45,10:30,596393970148403c09543013,596393970148403c09541002,596393970148403c09550002
596393970148403c09510586,4,2,9:45,10:30,596393970148403c09543013,596393970148403c09541002,596393970148403c09550002
596393970148403c09510587,5,2,9:45,10:30,596393970148403c09543013,596393970148403c09541002,596393970148403c09550002
596393970148403c09510588,6,2,9:45,10:30,596393970148403c09543013,596393970148403c09541002,596393970148403c09550002
596393970148403c09510589,1,3,10:30,11.15,596393970148403c09543013,596393970148403c09541002,596393970148403c09550002
596393970148403c09510590,2,3,10:30,11.15,596393970148403c09543013,596393970148403c09541002,596393970148403c09550002
596393970148403c09510591,3,3,10:30,11.15,596393970148403c09543013,596393970148403c09541002,596393970148403c09550002
596393970148403c09510592,4,3,10:30,11.15,596393970148403c09543013,596393970148403c09541002,596393970148403c09550002
596393970148403c09510593,5,3,10:30,11.15,596393970148403c09543013,596393970148403c09541002,596393970148403c09550002
596393970148403c09510594,6,3,10:30,11.15,596393970148403c09543013,596393970148403c09541002,596393970148403c09550002
596393970148403c09510595,1,4,11:15,12,596393970148403c09543013,596393970148403c09541002,596393970148403c09550002
596393970148403c09510596,2,4,11:15,12,596393970148403c09543013,596393970148403c09541002,596393970148403c09550002
596393970148403c09510597,3,4,11:15,12,596393970148403c09543013,596393970148403c09541002,596393970148403c09550002
596393970148403c09510598,4,4,11:15,12,596393970148403c09543013,596393970148403c09541002,596393970148403c09550002
596393970148403c09510599,5,4,11:15,12,596393970148403c09543013,596393970148403c09541002,596393970148403c09550002
596393970148403c09510600,6,4,11:15,12,596393970148403c09543013,596393970148403c09541002,596393970148403c09550002
596393970148403c09510601,1,5,1:00,13.45,596393970148403c09543013,596393970148403c09541002,596393970148403c09550002
596393970148403c09510602,2,5,1:00,13.45,596393970148403c09543013,596393970148403c09541002,596393970148403c09550002
596393970148403c09510603,3,5,1:00,13.45,596393970148403c09543013,596393970148403c09541002,596393970148403c09550002
596393970148403c09510604,4,5,1:00,13.45,596393970148403c09543013,596393970148403c09541002,596393970148403c09550002
596393970148403c09510605,5,5,1:00,13.45,596393970148403c09543013,596393970148403c09541002,596393970148403c09550002
596393970148403c09510606,6,5,1:00,13.45,596393970148403c09543013,596393970148403c09541002,596393970148403c09550002
596393970148403c09510607,1,6,13.45,14:30,596393970148403c09543013,596393970148403c09541002,596393970148403c09550002
596393970148403c09510608,2,6,13.45,14:30,596393970148403c09543013,596393970148403c09541002,596393970148403c09550002
596393970148403c09510609,3,6,13.45,14:30,596393970148403c09543013,596393970148403c09541002,596393970148403c09550002
596393970148403c09510610,4,6,13.45,14:30,596393970148403c09543013,596393970148403c09541002,596393970148403c09550002
596393970148403c09510611,5,6,13.45,14:30,596393970148403c09543013,596393970148403c09541002,596393970148403c09550002
596393970148403c09510612,6,6,13.45,14:30,596393970148403c09543013,596393970148403c09541002,596393970148403c09550002
596393970148403c09510613,1,7,14:30,15:15,596393970148403c09543013,596393970148403c09541002,596393970148403c09550002
596393970148403c09510614,2,7,14:30,15:15,596393970148403c09543013,596393970148403c09541002,596393970148403c09550002
596393970148403c09510615,3,7,14:30,15:15,596393970148403c09543013,596393970148403c09541002,596393970148403c09550002
596393970148403c09510616,4,7,14:30,15:15,596393970148403c09543013,596393970148403c09541002,596393970148403c09550002
596393970148403c09510617,5,7,14:30,15:15,596393970148403c09543013,596393970148403c09541002,596393970148403c09550002
596393970148403c09510618,6,7,14:30,15:15,596393970148403c09543013,596393970148403c09541002,596393970148403c09550002
596393970148403c09510619,1,8,15:15,16:00,596393970148403c09543013,596393970148403c09541002,596393970148403c09550002
596393970148403c09510620,2,8,15:15,16:00,596393970148403c09543013,596393970148403c09541002,596393970148403c09550002
596393970148403c09510621,3,8,15:15,16:00,596393970148403c09543013,596393970148403c09541002,596393970148403c09550002
596393970148403c09510622,4,8,15:15,16:00,596393970148403c09543013,596393970148403c09541002,596393970148403c09550002
596393970148403c09510623,5,8,15:15,16:00,596393970148403c09543013,596393970148403c09541002,596393970148403c09550002
596393970148403c09510624,6,8,15:15,16:00,596393970148403c09543013,596393970148403c09541002,596393970148403c09550002
596393970148403c09510625,1,1,9:00,9:45,596393970148403c09543014,596393970148403c09541002,596393970148403c09550002
596393970148403c09510626,2,1,9:00,9:45,596393970148403c09543014,596393970148403c09541002,596393970148403c09550002
596393970148403c09510627,3,1,9:00,9:45,596393970148403c09543014,596393970148403c09541002,596393970148403c09550002
596393970148403c09510628,4,1,9:00,9:45,596393970148403c09543014,596393970148403c09541002,596393970148403c09550002
596393970148403c09510629,5,1,9:00,9:45,596393970148403c09543014,596393970148403c09541002,596393970148403c09550002
596393970148403c09510630,6,1,9:00,9:45,596393970148403c09543014,596393970148403c09541002,596393970148403c09550002
596393970148403c09510631,1,2,9:45,10:30,596393970148403c09543014,596393970148403c09541002,596393970148403c09550002
596393970148403c09510632,2,2,9:45,10:30,596393970148403c09543014,596393970148403c09541002,596393970148403c09550002
596393970148403c09510633,3,2,9:45,10:30,596393970148403c09543014,596393970148403c09541002,596393970148403c09550002
596393970148403c09510634,4,2,9:45,10:30,596393970148403c09543014,596393970148403c09541002,596393970148403c09550002
596393970148403c09510635,5,2,9:45,10:30,596393970148403c09543014,596393970148403c09541002,596393970148403c09550002
596393970148403c09510636,6,2,9:45,10:30,596393970148403c09543014,596393970148403c09541002,596393970148403c09550002
596393970148403c09510637,1,3,10:30,11.15,596393970148403c09543014,596393970148403c09541002,596393970148403c09550002
596393970148403c09510638,2,3,10:30,11.15,596393970148403c09543014,596393970148403c09541002,596393970148403c09550002
596393970148403c09510639,3,3,10:30,11.15,596393970148403c09543014,596393970148403c09541002,596393970148403c09550002
596393970148403c09510640,4,3,10:30,11.15,596393970148403c09543014,596393970148403c09541002,596393970148403c09550002
596393970148403c09510641,5,3,10:30,11.15,596393970148403c09543014,596393970148403c09541002,596393970148403c09550002
596393970148403c09510642,6,3,10:30,11.15,596393970148403c09543014,596393970148403c09541002,596393970148403c09550002
596393970148403c09510643,1,4,11:15,12,596393970148403c09543014,596393970148403c09541002,596393970148403c09550002
596393970148403c09510644,2,4,11:15,12,596393970148403c09543014,596393970148403c09541002,596393970148403c09550002
596393970148403c09510645,3,4,11:15,12,596393970148403c09543014,596393970148403c09541002,596393970148403c09550002
596393970148403c09510646,4,4,11:15,12,596393970148403c09543014,596393970148403c09541002,596393970148403c09550002
596393970148403c09510647,5,4,11:15,12,596393970148403c09543014,596393970148403c09541002,596393970148403c09550002
596393970148403c09510648,6,4,11:15,12,596393970148403c09543014,596393970148403c09541002,596393970148403c09550002
596393970148403c09510649,1,5,1:00,13.45,596393970148403c09543014,596393970148403c09541002,596393970148403c09550002
596393970148403c09510650,2,5,1:00,13.45,596393970148403c09543014,596393970148403c09541002,596393970148403c09550002
596393970148403c09510651,3,5,1:00,13.45,596393970148403c09543014,596393970148403c09541002,596393970148403c09550002
596393970148403c09510652,4,5,1:00,13.45,596393970148403c09543014,596393970148403c09541002,596393970148403c09550002
596393970148403c09510653,5,5,1:00,13.45,596393970148403c09543014,596393970148403c09541002,596393970148403c09550002
596393970148403c09510654,6,5,1:00,13.45,596393970148403c09543014,596393970148403c09541002,596393970148403c09550002
596393970148403c09510655,1,6,13.45,14:30,596393970148403c09543014,596393970148403c09541002,596393970148403c09550002
596393970148403c09510656,2,6,13.45,14:30,596393970148403c09543014,596393970148403c09541002,596393970148403c09550002
596393970148403c09510657,3,6,13.45,14:30,596393970148403c09543014,596393970148403c09541002,596393970148403c09550002
596393970148403c09510658,4,6,13.45,14:30,596393970148403c09543014,596393970148403c09541002,596393970148403c09550002
596393970148403c09510659,5,6,13.45,14:30,596393970148403c09543014,596393970148403c09541002,596393970148403c09550002
596393970148403c09510660,6,6,13.45,14:30,596393970148403c09543014,596393970148403c09541002,596393970148403c09550002
596393970148403c09510661,1,7,14:30,15:15,596393970148403c09543014,596393970148403c09541002,596393970148403c09550002
596393970148403c09510662,2,7,14:30,15:15,596393970148403c09543014,596393970148403c09541002,596393970148403c09550002
596393970148403c09510663,3,7,14:30,15:15,596393970148403c09543014,596393970148403c09541002,596393970148403c09550002
596393970148403c09510664,4,7,14:30,15:15,596393970148403c09543014,596393970148403c09541002,596393970148403c09550002
596393970148403c09510665,5,7,14:30,15:15,596393970148403c09543014,596393970148403c09541002,596393970148403c09550002
596393970148403c09510666,6,7,14:30,15:15,596393970148403c09543014,596393970148403c09541002,596393970148403c09550002
596393970148403c09510667,1,8,15:15,16:00,596393970148403c09543014,596393970148403c09541002,596393970148403c09550002
596393970148403c09510668,2,8,15:15,16:00,596393970148403c09543014,596393970148403c09541002,596393970148403c09550002
596393970148403c09510669,3,8,15:15,16:00,596393970148403c09543014,596393970148403c09541002,596393970148403c09550002
596393970148403c09510670,4,8,15:15,16:00,596393970148403c09543014,596393970148403c09541002,596393970148403c09550002
596393970148403c09510671,5,8,15:15,16:00,596393970148403c09543014,596393970148403c09541002,596393970148403c09550002
596393970148403c09510672,6,8,15:15,16:00,596393970148403c09543014,596393970148403c09541002,596393970148403c09550002
596393970148403c09510673,1,1,9:00,9:45,596393970148403c09543015,596393970148403c09541002,596393970148403c09550002
596393970148403c09510674,2,1,9:00,9:45,596393970148403c09543015,596393970148403c09541002,596393970148403c09550002
596393970148403c09510675,3,1,9:00,9:45,596393970148403c09543015,596393970148403c09541002,596393970148403c09550002
596393970148403c09510676,4,1,9:00,9:45,596393970148403c09543015,596393970148403c09541002,596393970148403c09550002
596393970148403c09510677,5,1,9:00,9:45,596393970148403c09543015,596393970148403c09541002,596393970148403c09550002
596393970148403c09510678,6,1,9:00,9:45,596393970148403c09543015,596393970148403c09541002,596393970148403c09550002
596393970148403c09510679,1,2,9:45,10:30,596393970148403c09543015,596393970148403c09541002,596393970148403c09550002
596393970148403c09510680,2,2,9:45,10:30,596393970148403c09543015,596393970148403c09541002,596393970148403c09550002
596393970148403c09510681,3,2,9:45,10:30,596393970148403c09543015,596393970148403c09541002,596393970148403c09550002
596393970148403c09510682,4,2,9:45,10:30,596393970148403c09543015,596393970148403c09541002,596393970148403c09550002
596393970148403c09510683,5,2,9:45,10:30,596393970148403c09543015,596393970148403c09541002,596393970148403c09550002
596393970148403c09510684,6,2,9:45,10:30,596393970148403c09543015,596393970148403c09541002,596393970148403c09550002
596393970148403c09510685,1,3,10:30,11.15,596393970148403c09543015,596393970148403c09541002,596393970148403c09550002
596393970148403c09510686,2,3,10:30,11.15,596393970148403c09543015,596393970148403c09541002,596393970148403c09550002
596393970148403c09510687,3,3,10:30,11.15,596393970148403c09543015,596393970148403c09541002,596393970148403c09550002
596393970148403c09510688,4,3,10:30,11.15,596393970148403c09543015,596393970148403c09541002,596393970148403c09550002
596393970148403c09510689,5,3,10:30,11.15,596393970148403c09543015,596393970148403c09541002,596393970148403c09550002
596393970148403c09510690,6,3,10:30,11.15,596393970148403c09543015,596393970148403c09541002,596393970148403c09550002
596393970148403c09510691,1,4,11:15,12,596393970148403c09543015,596393970148403c09541002,596393970148403c09550002
596393970148403c09510692,2,4,11:15,12,596393970148403c09543015,596393970148403c09541002,596393970148403c09550002
596393970148403c09510693,3,4,11:15,12,596393970148403c09543015,596393970148403c09541002,596393970148403c09550002
596393970148403c09510694,4,4,11:15,12,596393970148403c09543015,596393970148403c09541002,596393970148403c09550002
596393970148403c09510695,5,4,11:15,12,596393970148403c09543015,596393970148403c09541002,596393970148403c09550002
596393970148403c09510696,6,4,11:15,12,596393970148403c09543015,596393970148403c09541002,596393970148403c09550002
596393970148403c09510697,1,5,1:00,13.45,596393970148403c09543015,596393970148403c09541002,596393970148403c09550002
596393970148403c09510698,2,5,1:00,13.45,596393970148403c09543015,596393970148403c09541002,596393970148403c09550002
596393970148403c09510699,3,5,1:00,13.45,596393970148403c09543015,596393970148403c09541002,596393970148403c09550002
596393970148403c09510700,4,5,1:00,13.45,596393970148403c09543015,596393970148403c09541002,596393970148403c09550002
596393970148403c09510701,5,5,1:00,13.45,596393970148403c09543015,596393970148403c09541002,596393970148403c09550002
596393970148403c09510702,6,5,1:00,13.45,596393970148403c09543015,596393970148403c09541002,596393970148403c09550002
596393970148403c09510703,1,6,13.45,14:30,596393970148403c09543015,596393970148403c09541002,596393970148403c09550002
596393970148403c09510704,2,6,13.45,14:30,596393970148403c09543015,596393970148403c09541002,596393970148403c09550002
596393970148403c09510705,3,6,13.45,14:30,596393970148403c09543015,596393970148403c09541002,596393970148403c09550002
596393970148403c09510706,4,6,13.45,14:30,596393970148403c09543015,596393970148403c09541002,596393970148403c09550002
596393970148403c09510707,5,6,13.45,14:30,596393970148403c09543015,596393970148403c09541002,596393970148403c09550002
596393970148403c09510708,6,6,13.45,14:30,596393970148403c09543015,596393970148403c09541002,596393970148403c09550002
596393970148403c09510709,1,7,14:30,15:15,596393970148403c09543015,596393970148403c09541002,596393970148403c09550002
596393970148403c09510710,2,7,14:30,15:15,596393970148403c09543015,596393970148403c09541002,596393970148403c09550002
596393970148403c09510711,3,7,14:30,15:15,596393970148403c09543015,596393970148403c09541002,596393970148403c09550002
596393970148403c09510712,4,7,14:30,15:15,596393970148403c09543015,596393970148403c09541002,596393970148403c09550002
596393970148403c09510713,5,7,14:30,15:15,596393970148403c09543015,596393970148403c09541002,596393970148403c09550002
596393970148403c09510714,6,7,14:30,15:15,596393970148403c09543015,596393970148403c09541002,596393970148403c09550002
596393970148403c09510715,1,8,15:15,16:00,596393970148403c09543015,596393970148403c09541002,596393970148403c09550002
596393970148403c09510716,2,8,15:15,16:00,596393970148403c09543015,596393970148403c09541002,596393970148403c09550002
596393970148403c09510717,3,8,15:15,16:00,596393970148403c09543015,596393970148403c09541002,596393970148403c09550002
596393970148403c09510718,4,8,15:15,16:00,596393970148403c09543015,596393970148403c09541002,596393970148403c09550002
596393970148403c09510719,5,8,15:15,16:00,596393970148403c09543015,596393970148403c09541002,596393970148403c09550002
596393970148403c09510720,6,8,15:15,16:00,596393970148403c09543015,596393970148403c09541002,596393970148403c09550002
596393970148403c09510721,1,1,9:00,9:45,596393970148403c09543016,596393970148403c09541002,596393970148403c09550002
596393970148403c09510722,2,1,9:00,9:45,596393970148403c09543016,596393970148403c09541002,596393970148403c09550002
596393970148403c09510723,3,1,9:00,9:45,596393970148403c09543016,596393970148403c09541002,596393970148403c09550002
596393970148403c09510724,4,1,9:00,9:45,596393970148403c09543016,596393970148403c09541002,596393970148403c09550002
596393970148403c09510725,5,1,9:00,9:45,596393970148403c09543016,596393970148403c09541002,596393970148403c09550002
596393970148403c09510726,6,1,9:00,9:45,596393970148403c09543016,596393970148403c09541002,596393970148403c09550002
596393970148403c09510727,1,2,9:45,10:30,596393970148403c09543016,596393970148403c09541002,596393970148403c09550002
596393970148403c09510728,2,2,9:45,10:30,596393970148403c09543016,596393970148403c09541002,596393970148403c09550002
596393970148403c09510729,3,2,9:45,10:30,596393970148403c09543016,596393970148403c09541002,596393970148403c09550002
596393970148403c09510730,4,2,9:45,10:30,596393970148403c09543016,596393970148403c09541002,596393970148403c09550002
596393970148403c09510731,5,2,9:45,10:30,596393970148403c09543016,596393970148403c09541002,596393970148403c09550002
596393970148403c09510732,6,2,9:45,10:30,596393970148403c09543016,596393970148403c09541002,596393970148403c09550002
596393970148403c09510733,1,3,10:30,11.15,596393970148403c09543016,596393970148403c09541002,596393970148403c09550002
596393970148403c09510734,2,3,10:30,11.15,596393970148403c09543016,596393970148403c09541002,596393970148403c09550002
596393970148403c09510735,3,3,10:30,11.15,596393970148403c09543016,596393970148403c09541002,596393970148403c09550002
596393970148403c09510736,4,3,10:30,11.15,596393970148403c09543016,596393970148403c09541002,596393970148403c09550002
596393970148403c09510737,5,3,10:30,11.15,596393970148403c09543016,596393970148403c09541002,596393970148403c09550002
596393970148403c09510738,6,3,10:30,11.15,596393970148403c09543016,596393970148403c09541002,596393970148403c09550002
596393970148403c09510739,1,4,11:15,12,596393970148403c09543016,596393970148403c09541002,596393970148403c09550002
596393970148403c09510740,2,4,11:15,12,596393970148403c09543016,596393970148403c09541002,596393970148403c09550002
596393970148403c09510741,3,4,11:15,12,596393970148403c09543016,596393970148403c09541002,596393970148403c09550002
596393970148403c09510742,4,4,11:15,12,596393970148403c09543016,596393970148403c09541002,596393970148403c09550002
596393970148403c09510743,5,4,11:15,12,596393970148403c09543016,596393970148403c09541002,596393970148403c09550002
596393970148403c09510744,6,4,11:15,12,596393970148403c09543016,596393970148403c09541002,596393970148403c09550002
596393970148403c09510745,1,5,1:00,13.45,596393970148403c09543016,596393970148403c09541002,596393970148403c09550002
596393970148403c09510746,2,5,1:00,13.45,596393970148403c09543016,596393970148403c09541002,596393970148403c09550002
596393970148403c09510747,3,5,1:00,13.45,596393970148403c09543016,596393970148403c09541002,596393970148403c09550002
596393970148403c09510748,4,5,1:00,13.45,596393970148403c09543016,596393970148403c09541002,596393970148403c09550002
596393970148403c09510749,5,5,1:00,13.45,596393970148403c09543016,596393970148403c09541002,596393970148403c09550002
596393970148403c09510750,6,5,1:00,13.45,596393970148403c09543016,596393970148403c09541002,596393970148403c09550002
596393970148403c09510751,1,6,13.45,14:30,596393970148403c09543016,596393970148403c09541002,596393970148403c09550002
596393970148403c09510752,2,6,13.45,14:30,596393970148403c09543016,596393970148403c09541002,596393970148403c09550002
596393970148403c09510753,3,6,13.45,14:30,596393970148403c09543016,596393970148403c09541002,596393970148403c09550002
596393970148403c09510754,4,6,13.45,14:30,596393970148403c09543016,596393970148403c09541002,596393970148403c09550002
596393970148403c09510755,5,6,13.45,14:30,596393970148403c09543016,596393970148403c09541002,596393970148403c09550002
596393970148403c09510756,6,6,13.45,14:30,596393970148403c09543016,596393970148403c09541002,596393970148403c09550002
596393970148403c09510757,1,7,14:30,15:15,596393970148403c09543016,596393970148403c09541002,596393970148403c09550002
596393970148403c09510758,2,7,14:30,15:15,596393970148403c09543016,596393970148403c09541002,596393970148403c09550002
596393970148403c09510759,3,7,14:30,15:15,596393970148403c09543016,596393970148403c09541002,596393970148403c09550002
596393970148403c09510760,4,7,14:30,15:15,596393970148403c09543016,596393970148403c09541002,596393970148403c09550002
596393970148403c09510761,5,7,14:30,15:15,596393970148403c09543016,596393970148403c09541002,596393970148403c09550002
596393970148403c09510762,6,7,14:30,15:15,596393970148403c09543016,596393970148403c09541002,596393970148403c09550002
596393970148403c09510763,1,8,15:15,16:00,596393970148403c09543016,596393970148403c09541002,596393970148403c09550002
596393970148403c09510764,2,8,15:15,16:00,596393970148403c09543016,596393970148403c09541002,596393970148403c09550002
596393970148403c09510765,3,8,15:15,16:00,596393970148403c09543016,596393970148403c09541002,596393970148403c09550002
596393970148403c09510766,4,8,15:15,16:00,596393970148403c09543016,596393970148403c09541002,596393970148403c09550002
596393970148403c09510767,5,8,15:15,16:00,596393970148403c09543016,596393970148403c09541002,596393970148403c09550002
596393970148403c09510768,6,8,15:15,16:00,596393970148403c09543016,596393970148403c09541002,596393970148403c09550002
596393970148403c09510769,1,1,9:00,9:45,596393970148403c09543017,596393970148403c09541002,596393970148403c09550002
596393970148403c09510770,2,1,9:00,9:45,596393970148403c09543017,596393970148403c09541002,596393970148403c09550002
596393970148403c09510771,3,1,9:00,9:45,596393970148403c09543017,596393970148403c09541002,596393970148403c09550002
596393970148403c09510772,4,1,9:00,9:45,596393970148403c09543017,596393970148403c09541002,596393970148403c09550002
596393970148403c09510773,5,1,9:00,9:45,596393970148403c09543017,596393970148403c09541002,596393970148403c09550002
596393970148403c09510774,6,1,9:00,9:45,596393970148403c09543017,596393970148403c09541002,596393970148403c09550002
596393970148403c09510775,1,2,9:45,10:30,596393970148403c09543017,596393970148403c09541002,596393970148403c09550002
596393970148403c09510776,2,2,9:45,10:30,596393970148403c09543017,596393970148403c09541002,596393970148403c09550002
596393970148403c09510777,3,2,9:45,10:30,596393970148403c09543017,596393970148403c09541002,596393970148403c09550002
596393970148403c09510778,4,2,9:45,10:30,596393970148403c09543017,596393970148403c09541002,596393970148403c09550002
596393970148403c09510779,5,2,9:45,10:30,596393970148403c09543017,596393970148403c09541002,596393970148403c09550002
596393970148403c09510780,6,2,9:45,10:30,596393970148403c09543017,596393970148403c09541002,596393970148403c09550002
596393970148403c09510781,1,3,10:30,11.15,596393970148403c09543017,596393970148403c09541002,596393970148403c09550002
596393970148403c09510782,2,3,10:30,11.15,596393970148403c09543017,596393970148403c09541002,596393970148403c09550002
596393970148403c09510783,3,3,10:30,11.15,596393970148403c09543017,596393970148403c09541002,596393970148403c09550002
596393970148403c09510784,4,3,10:30,11.15,596393970148403c09543017,596393970148403c09541002,596393970148403c09550002
596393970148403c09510785,5,3,10:30,11.15,596393970148403c09543017,596393970148403c09541002,596393970148403c09550002
596393970148403c09510786,6,3,10:30,11.15,596393970148403c09543017,596393970148403c09541002,596393970148403c09550002
596393970148403c09510787,1,4,11:15,12,596393970148403c09543017,596393970148403c09541002,596393970148403c09550002
596393970148403c09510788,2,4,11:15,12,596393970148403c09543017,596393970148403c09541002,596393970148403c09550002
596393970148403c09510789,3,4,11:15,12,596393970148403c09543017,596393970148403c09541002,596393970148403c09550002
596393970148403c09510790,4,4,11:15,12,596393970148403c09543017,596393970148403c09541002,596393970148403c09550002
596393970148403c09510791,5,4,11:15,12,596393970148403c09543017,596393970148403c09541002,596393970148403c09550002
596393970148403c09510792,6,4,11:15,12,596393970148403c09543017,596393970148403c09541002,596393970148403c09550002
596393970148403c09510793,1,5,1:00,13.45,596393970148403c09543017,596393970148403c09541002,596393970148403c09550002
596393970148403c09510794,2,5,1:00,13.45,596393970148403c09543017,596393970148403c09541002,596393970148403c09550002
596393970148403c09510795,3,5,1:00,13.45,596393970148403c09543017,596393970148403c09541002,596393970148403c09550002
596393970148403c09510796,4,5,1:00,13.45,596393970148403c09543017,596393970148403c09541002,596393970148403c09550002
596393970148403c09510797,5,5,1:00,13.45,596393970148403c09543017,596393970148403c09541002,596393970148403c09550002
596393970148403c09510798,6,5,1:00,13.45,596393970148403c09543017,596393970148403c09541002,596393970148403c09550002
596393970148403c09510799,1,6,13.45,14:30,596393970148403c09543017,596393970148403c09541002,596393970148403c09550002
596393970148403c09510800,2,6,13.45,14:30,596393970148403c09543017,596393970148403c09541002,596393970148403c09550002
596393970148403c09510801,3,6,13.45,14:30,596393970148403c09543017,596393970148403c09541002,596393970148403c09550002
596393970148403c09510802,4,6,13.45,14:30,596393970148403c09543017,596393970148403c09541002,596393970148403c09550002
596393970148403c09510803,5,6,13.45,14:30,596393970148403c09543017,596393970148403c09541002,596393970148403c09550002
596393970148403c09510804,6,6,13.45,14:30,596393970148403c09543017,596393970148403c09541002,596393970148403c09550002
596393970148403c09510805,1,7,14:30,15:15,596393970148403c09543017,596393970148403c09541002,596393970148403c09550002
596393970148403c09510806,2,7,14:30,15:15,596393970148403c09543017,596393970148403c09541002,596393970148403c09550002
596393970148403c09510807,3,7,14:30,15:15,596393970148403c09543017,596393970148403c09541002,596393970148403c09550002
