_id,klassSectionId,klassPeriodId,klassSectionSubjectId,schoolId,academicYearId
596393970148403c09513936,596393970148403c09544020,596393970148403c09510936,596393970148403c09549160,596393970148403c09541001,596393970148403c09550001
596393970148403c09513937,596393970148403c09544020,596393970148403c09510937,596393970148403c09549153,596393970148403c09541001,596393970148403c09550001
596393970148403c09513938,596393970148403c09544020,596393970148403c09510938,596393970148403c09549154,596393970148403c09541001,596393970148403c09550001
596393970148403c09513939,596393970148403c09544020,596393970148403c09510939,596393970148403c09549155,596393970148403c09541001,596393970148403c09550001
596393970148403c09513940,596393970148403c09544020,596393970148403c09510940,596393970148403c09549156,596393970148403c09541001,596393970148403c09550001
596393970148403c09513941,596393970148403c09544020,596393970148403c09510941,596393970148403c09549157,596393970148403c09541001,596393970148403c09550001
596393970148403c09513942,596393970148403c09544020,596393970148403c09510942,596393970148403c09549158,596393970148403c09541001,596393970148403c09550001
596393970148403c09513943,596393970148403c09544020,596393970148403c09510943,596393970148403c09549159,596393970148403c09541001,596393970148403c09550001
596393970148403c09513944,596393970148403c09544020,596393970148403c09510944,596393970148403c09549160,596393970148403c09541001,596393970148403c09550001
596393970148403c09513945,596393970148403c09544020,596393970148403c09510945,596393970148403c09549153,596393970148403c09541001,596393970148403c09550001
596393970148403c09513946,596393970148403c09544020,596393970148403c09510946,596393970148403c09549154,596393970148403c09541001,596393970148403c09550001
596393970148403c09513947,596393970148403c09544020,596393970148403c09510947,596393970148403c09549155,596393970148403c09541001,596393970148403c09550001
596393970148403c09513948,596393970148403c09544020,596393970148403c09510948,596393970148403c09549156,596393970148403c09541001,596393970148403c09550001
596393970148403c09513949,596393970148403c09544020,596393970148403c09510949,596393970148403c09549157,596393970148403c09541001,596393970148403c09550001
596393970148403c09513950,596393970148403c09544020,596393970148403c09510950,596393970148403c09549158,596393970148403c09541001,596393970148403c09550001
596393970148403c09513951,596393970148403c09544020,596393970148403c09510951,596393970148403c09549159,596393970148403c09541001,596393970148403c09550001
596393970148403c09513952,596393970148403c09544020,596393970148403c09510952,596393970148403c09549160,596393970148403c09541001,596393970148403c09550001
596393970148403c09513953,596393970148403c09544020,596393970148403c09510953,596393970148403c09549153,596393970148403c09541001,596393970148403c09550001
596393970148403c09513954,596393970148403c09544020,596393970148403c09510954,596393970148403c09549154,596393970148403c09541001,596393970148403c09550001
596393970148403c09513955,596393970148403c09544020,596393970148403c09510955,596393970148403c09549155,596393970148403c09541001,596393970148403c09550001
596393970148403c09513956,596393970148403c09544020,596393970148403c09510956,596393970148403c09549156,596393970148403c09541001,596393970148403c09550001
596393970148403c09513957,596393970148403c09544020,596393970148403c09510957,596393970148403c09549157,596393970148403c09541001,596393970148403c09550001
596393970148403c09513958,596393970148403c09544020,596393970148403c09510958,596393970148403c09549158,596393970148403c09541001,596393970148403c09550001
596393970148403c09513959,596393970148403c09544020,596393970148403c09510959,596393970148403c09549159,596393970148403c09541001,596393970148403c09550001
596393970148403c09513960,596393970148403c09544020,596393970148403c09510960,596393970148403c09549160,596393970148403c09541001,596393970148403c09550001
596393970148403c09513961,596393970148403c09544021,596393970148403c09510961,596393970148403c09549161,596393970148403c09541002,596393970148403c09550002
596393970148403c09513962,596393970148403c09544021,596393970148403c09510962,596393970148403c09549162,596393970148403c09541002,596393970148403c09550002
596393970148403c09513963,596393970148403c09544021,596393970148403c09510963,596393970148403c09549163,596393970148403c09541002,596393970148403c09550002
596393970148403c09513964,596393970148403c09544021,596393970148403c09510964,596393970148403c09549164,596393970148403c09541002,596393970148403c09550002
596393970148403c09513965,596393970148403c09544021,596393970148403c09510965,596393970148403c09549165,596393970148403c09541002,596393970148403c09550002
596393970148403c09513966,596393970148403c09544021,596393970148403c09510966,596393970148403c09549166,596393970148403c09541002,596393970148403c09550002
596393970148403c09513967,596393970148403c09544021,596393970148403c09510967,596393970148403c09549167,596393970148403c09541002,596393970148403c09550002
596393970148403c09513968,596393970148403c09544021,596393970148403c09510968,596393970148403c09549168,596393970148403c09541002,596393970148403c09550002
596393970148403c09513969,596393970148403c09544021,596393970148403c09510969,596393970148403c09549161,596393970148403c09541002,596393970148403c09550002
596393970148403c09513970,596393970148403c09544021,596393970148403c09510970,596393970148403c09549162,596393970148403c09541002,596393970148403c09550002
596393970148403c09513971,596393970148403c09544021,596393970148403c09510971,596393970148403c09549163,596393970148403c09541002,596393970148403c09550002
596393970148403c09513972,596393970148403c09544021,596393970148403c09510972,596393970148403c09549164,596393970148403c09541002,596393970148403c09550002
596393970148403c09513973,596393970148403c09544021,596393970148403c09510973,596393970148403c09549165,596393970148403c09541002,596393970148403c09550002
596393970148403c09513974,596393970148403c09544021,596393970148403c09510974,596393970148403c09549166,596393970148403c09541002,596393970148403c09550002
596393970148403c09513975,596393970148403c09544021,596393970148403c09510975,596393970148403c09549167,596393970148403c09541002,596393970148403c09550002
596393970148403c09513976,596393970148403c09544021,596393970148403c09510976,596393970148403c09549168,596393970148403c09541002,596393970148403c09550002
596393970148403c09513977,596393970148403c09544021,596393970148403c09510977,596393970148403c09549161,596393970148403c09541002,596393970148403c09550002
596393970148403c09513978,596393970148403c09544021,596393970148403c09510978,596393970148403c09549162,596393970148403c09541002,596393970148403c09550002
596393970148403c09513979,596393970148403c09544021,596393970148403c09510979,596393970148403c09549163,596393970148403c09541002,596393970148403c09550002
596393970148403c09513980,596393970148403c09544021,596393970148403c09510980,596393970148403c09549164,596393970148403c09541002,596393970148403c09550002
596393970148403c09513981,596393970148403c09544021,596393970148403c09510981,596393970148403c09549165,596393970148403c09541002,596393970148403c09550002
596393970148403c09513982,596393970148403c09544021,596393970148403c09510982,596393970148403c09549166,596393970148403c09541002,596393970148403c09550002
596393970148403c09513983,596393970148403c09544021,596393970148403c09510983,596393970148403c09549167,596393970148403c09541002,596393970148403c09550002
596393970148403c09513984,596393970148403c09544021,596393970148403c09510984,596393970148403c09549168,596393970148403c09541002,596393970148403c09550002
596393970148403c09513985,596393970148403c09544021,596393970148403c09510985,596393970148403c09549161,596393970148403c09541002,596393970148403c09550002
596393970148403c09513986,596393970148403c09544021,596393970148403c09510986,596393970148403c09549162,596393970148403c09541002,596393970148403c09550002
596393970148403c09513987,596393970148403c09544021,596393970148403c09510987,596393970148403c09549163,596393970148403c09541002,596393970148403c09550002
596393970148403c09513988,596393970148403c09544021,596393970148403c09510988,596393970148403c09549164,596393970148403c09541002,596393970148403c09550002
596393970148403c09513989,596393970148403c09544021,596393970148403c09510989,596393970148403c09549165,596393970148403c09541002,596393970148403c09550002
596393970148403c09513990,596393970148403c09544021,596393970148403c09510990,596393970148403c09549166,596393970148403c09541002,596393970148403c09550002
596393970148403c09513991,596393970148403c09544021,596393970148403c09510991,596393970148403c09549167,596393970148403c09541002,596393970148403c09550002
596393970148403c09513992,596393970148403c09544021,596393970148403c09510992,596393970148403c09549168,596393970148403c09541002,596393970148403c09550002
596393970148403c09513993,596393970148403c09544021,596393970148403c09510993,596393970148403c09549161,596393970148403c09541002,596393970148403c09550002
596393970148403c09513994,596393970148403c09544021,596393970148403c09510994,596393970148403c09549162,596393970148403c09541002,596393970148403c09550002
596393970148403c09513995,596393970148403c09544021,596393970148403c09510995,596393970148403c09549163,596393970148403c09541002,596393970148403c09550002
596393970148403c09513996,596393970148403c09544021,596393970148403c09510996,596393970148403c09549164,596393970148403c09541002,596393970148403c09550002
596393970148403c09513997,596393970148403c09544021,596393970148403c09510997,596393970148403c09549165,596393970148403c09541002,596393970148403c09550002
596393970148403c09513998,596393970148403c09544021,596393970148403c09510998,596393970148403c09549166,596393970148403c09541002,596393970148403c09550002
596393970148403c09513999,596393970148403c09544021,596393970148403c09510999,596393970148403c09549167,596393970148403c09541002,596393970148403c09550002
596393970148403c09514000,596393970148403c09544021,596393970148403c09511000,596393970148403c09549168,596393970148403c09541002,596393970148403c09550002
596393970148403c09514001,596393970148403c09544021,596393970148403c09511001,596393970148403c09549161,596393970148403c09541002,596393970148403c09550002
596393970148403c09514002,596393970148403c09544021,596393970148403c09511002,596393970148403c09549162,596393970148403c09541002,596393970148403c09550002
596393970148403c09514003,596393970148403c09544021,596393970148403c09511003,596393970148403c09549163,596393970148403c09541002,596393970148403c09550002
596393970148403c09514004,596393970148403c09544021,596393970148403c09511004,596393970148403c09549164,596393970148403c09541002,596393970148403c09550002
596393970148403c09514005,596393970148403c09544021,596393970148403c09511005,596393970148403c09549165,596393970148403c09541002,596393970148403c09550002
596393970148403c09514006,596393970148403c09544021,596393970148403c09511006,596393970148403c09549166,596393970148403c09541002,596393970148403c09550002
596393970148403c09514007,596393970148403c09544021,596393970148403c09511007,596393970148403c09549167,596393970148403c09541002,596393970148403c09550002
596393970148403c09514008,596393970148403c09544021,596393970148403c09511008,596393970148403c09549168,596393970148403c09541002,596393970148403c09550002
596393970148403c09514009,596393970148403c09544022,596393970148403c09511009,596393970148403c09549169,596393970148403c09541002,596393970148403c09550002
596393970148403c09514010,596393970148403c09544022,596393970148403c09511010,596393970148403c09549170,596393970148403c09541002,596393970148403c09550002
596393970148403c09514011,596393970148403c09544022,596393970148403c09511011,596393970148403c09549171,596393970148403c09541002,596393970148403c09550002
596393970148403c09514012,596393970148403c09544022,596393970148403c09511012,596393970148403c09549172,596393970148403c09541002,596393970148403c09550002
596393970148403c09514013,596393970148403c09544022,596393970148403c09511013,596393970148403c09549173,596393970148403c09541002,596393970148403c09550002
596393970148403c09514014,596393970148403c09544022,596393970148403c09511014,596393970148403c09549174,596393970148403c09541002,596393970148403c09550002
596393970148403c09514015,596393970148403c09544022,596393970148403c09511015,596393970148403c09549175,596393970148403c09541002,596393970148403c09550002
596393970148403c09514016,596393970148403c09544022,596393970148403c09511016,596393970148403c09549176,596393970148403c09541002,596393970148403c09550002
596393970148403c09514017,596393970148403c09544022,596393970148403c09511017,596393970148403c09549169,596393970148403c09541002,596393970148403c09550002
596393970148403c09514018,596393970148403c09544022,596393970148403c09511018,596393970148403c09549170,596393970148403c09541002,596393970148403c09550002
596393970148403c09514019,596393970148403c09544022,596393970148403c09511019,596393970148403c09549171,596393970148403c09541002,596393970148403c09550002
596393970148403c09514020,596393970148403c09544022,596393970148403c09511020,596393970148403c09549172,596393970148403c09541002,596393970148403c09550002
596393970148403c09514021,596393970148403c09544022,596393970148403c09511021,596393970148403c09549173,596393970148403c09541002,596393970148403c09550002
596393970148403c09514022,596393970148403c09544022,596393970148403c09511022,596393970148403c09549174,596393970148403c09541002,596393970148403c09550002
596393970148403c09514023,596393970148403c09544022,596393970148403c09511023,596393970148403c09549175,596393970148403c09541002,596393970148403c09550002
596393970148403c09514024,596393970148403c09544022,596393970148403c09511024,596393970148403c09549176,596393970148403c09541002,596393970148403c09550002
596393970148403c09514025,596393970148403c09544022,596393970148403c09511025,596393970148403c09549169,596393970148403c09541002,596393970148403c09550002
596393970148403c09514026,596393970148403c09544022,596393970148403c09511026,596393970148403c09549170,596393970148403c09541002,596393970148403c09550002
596393970148403c09514027,596393970148403c09544022,596393970148403c09511027,596393970148403c09549171,596393970148403c09541002,596393970148403c09550002
596393970148403c09514028,596393970148403c09544022,596393970148403c09511028,596393970148403c09549172,596393970148403c09541002,596393970148403c09550002
596393970148403c09514029,596393970148403c09544022,596393970148403c09511029,596393970148403c09549173,596393970148403c09541002,596393970148403c09550002
596393970148403c09514030,596393970148403c09544022,596393970148403c09511030,596393970148403c09549174,596393970148403c09541002,596393970148403c09550002
596393970148403c09514031,596393970148403c09544022,596393970148403c09511031,596393970148403c09549175,596393970148403c09541002,596393970148403c09550002
596393970148403c09514032,596393970148403c09544022,596393970148403c09511032,596393970148403c09549176,596393970148403c09541002,596393970148403c09550002
596393970148403c09514033,596393970148403c09544022,596393970148403c09511033,596393970148403c09549169,596393970148403c09541002,596393970148403c09550002
596393970148403c09514034,596393970148403c09544022,596393970148403c09511034,596393970148403c09549170,596393970148403c09541002,596393970148403c09550002
596393970148403c09514035,596393970148403c09544022,596393970148403c09511035,596393970148403c09549171,596393970148403c09541002,596393970148403c09550002
596393970148403c09514036,596393970148403c09544022,596393970148403c09511036,596393970148403c09549172,596393970148403c09541002,596393970148403c09550002
596393970148403c09514037,596393970148403c09544022,596393970148403c09511037,596393970148403c09549173,596393970148403c09541002,596393970148403c09550002
596393970148403c09514038,596393970148403c09544022,596393970148403c09511038,596393970148403c09549174,596393970148403c09541002,596393970148403c09550002
596393970148403c09514039,596393970148403c09544022,596393970148403c09511039,596393970148403c09549175,596393970148403c09541002,596393970148403c09550002
596393970148403c09514040,596393970148403c09544022,596393970148403c09511040,596393970148403c09549176,596393970148403c09541002,596393970148403c09550002
596393970148403c09514041,596393970148403c09544022,596393970148403c09511041,596393970148403c09549169,596393970148403c09541002,596393970148403c09550002
596393970148403c09514042,596393970148403c09544022,596393970148403c09511042,596393970148403c09549170,596393970148403c09541002,596393970148403c09550002
596393970148403c09514043,596393970148403c09544022,596393970148403c09511043,596393970148403c09549171,596393970148403c09541002,596393970148403c09550002
596393970148403c09514044,596393970148403c09544022,596393970148403c09511044,596393970148403c09549172,596393970148403c09541002,596393970148403c09550002
596393970148403c09514045,596393970148403c09544022,596393970148403c09511045,596393970148403c09549173,596393970148403c09541002,596393970148403c09550002
596393970148403c09514046,596393970148403c09544022,596393970148403c09511046,596393970148403c09549174,596393970148403c09541002,596393970148403c09550002
596393970148403c09514047,596393970148403c09544022,596393970148403c09511047,596393970148403c09549175,596393970148403c09541002,596393970148403c09550002
596393970148403c09514048,596393970148403c09544022,596393970148403c09511048,596393970148403c09549176,596393970148403c09541002,596393970148403c09550002
596393970148403c09514049,596393970148403c09544022,596393970148403c09511049,596393970148403c09549169,596393970148403c09541002,596393970148403c09550002
596393970148403c09514050,596393970148403c09544022,596393970148403c09511050,596393970148403c09549170,596393970148403c09541002,596393970148403c09550002
596393970148403c09514051,596393970148403c09544022,596393970148403c09511051,596393970148403c09549171,596393970148403c09541002,596393970148403c09550002
596393970148403c09514052,596393970148403c09544022,596393970148403c09511052,596393970148403c09549172,596393970148403c09541002,596393970148403c09550002
596393970148403c09514053,596393970148403c09544022,596393970148403c09511053,596393970148403c09549173,596393970148403c09541002,596393970148403c09550002
596393970148403c09514054,596393970148403c09544022,596393970148403c09511054,596393970148403c09549174,596393970148403c09541002,596393970148403c09550002
596393970148403c09514055,596393970148403c09544022,596393970148403c09511055,596393970148403c09549175,596393970148403c09541002,596393970148403c09550002
596393970148403c09514056,596393970148403c09544022,596393970148403c09511056,596393970148403c09549176,596393970148403c09541002,596393970148403c09550002
596393970148403c09514057,596393970148403c09544023,596393970148403c09511057,596393970148403c09549177,596393970148403c09541002,596393970148403c09550002
596393970148403c09514058,596393970148403c09544023,596393970148403c09511058,596393970148403c09549178,596393970148403c09541002,596393970148403c09550002
596393970148403c09514059,596393970148403c09544023,596393970148403c09511059,596393970148403c09549179,596393970148403c09541002,596393970148403c09550002
596393970148403c09514060,596393970148403c09544023,596393970148403c09511060,596393970148403c09549180,596393970148403c09541002,596393970148403c09550002
596393970148403c09514061,596393970148403c09544023,596393970148403c09511061,596393970148403c09549181,596393970148403c09541002,596393970148403c09550002
596393970148403c09514062,596393970148403c09544023,596393970148403c09511062,596393970148403c09549182,596393970148403c09541002,596393970148403c09550002
596393970148403c09514063,596393970148403c09544023,596393970148403c09511063,596393970148403c09549183,596393970148403c09541002,596393970148403c09550002
596393970148403c09514064,596393970148403c09544023,596393970148403c09511064,596393970148403c09549184,596393970148403c09541002,596393970148403c09550002
596393970148403c09514065,596393970148403c09544023,596393970148403c09511065,596393970148403c09549177,596393970148403c09541002,596393970148403c09550002
596393970148403c09514066,596393970148403c09544023,596393970148403c09511066,596393970148403c09549178,596393970148403c09541002,596393970148403c09550002
596393970148403c09514067,596393970148403c09544023,596393970148403c09511067,596393970148403c09549179,596393970148403c09541002,596393970148403c09550002
596393970148403c09514068,596393970148403c09544023,596393970148403c09511068,596393970148403c09549180,596393970148403c09541002,596393970148403c09550002
596393970148403c09514069,596393970148403c09544023,596393970148403c09511069,596393970148403c09549181,596393970148403c09541002,596393970148403c09550002
596393970148403c09514070,596393970148403c09544023,596393970148403c09511070,596393970148403c09549182,596393970148403c09541002,596393970148403c09550002
596393970148403c09514071,596393970148403c09544023,596393970148403c09511071,596393970148403c09549183,596393970148403c09541002,596393970148403c09550002
596393970148403c09514072,596393970148403c09544023,596393970148403c09511072,596393970148403c09549184,596393970148403c09541002,596393970148403c09550002
596393970148403c09514073,596393970148403c09544023,596393970148403c09511073,596393970148403c09549177,596393970148403c09541002,596393970148403c09550002
596393970148403c09514074,596393970148403c09544023,596393970148403c09511074,596393970148403c09549178,596393970148403c09541002,596393970148403c09550002
596393970148403c09514075,596393970148403c09544023,596393970148403c09511075,596393970148403c09549179,596393970148403c09541002,596393970148403c09550002
596393970148403c09514076,596393970148403c09544023,596393970148403c09511076,596393970148403c09549180,596393970148403c09541002,596393970148403c09550002
596393970148403c09514077,596393970148403c09544023,596393970148403c09511077,596393970148403c09549181,596393970148403c09541002,596393970148403c09550002
596393970148403c09514078,596393970148403c09544023,596393970148403c09511078,596393970148403c09549182,596393970148403c09541002,596393970148403c09550002
596393970148403c09514079,596393970148403c09544023,596393970148403c09511079,596393970148403c09549183,596393970148403c09541002,596393970148403c09550002
596393970148403c09514080,596393970148403c09544023,596393970148403c09511080,596393970148403c09549184,596393970148403c09541002,596393970148403c09550002
596393970148403c09514081,596393970148403c09544023,596393970148403c09511081,596393970148403c09549177,596393970148403c09541002,596393970148403c09550002
596393970148403c09514082,596393970148403c09544023,596393970148403c09511082,596393970148403c09549178,596393970148403c09541002,596393970148403c09550002
596393970148403c09514083,596393970148403c09544023,596393970148403c09511083,596393970148403c09549179,596393970148403c09541002,596393970148403c09550002
596393970148403c09514084,596393970148403c09544023,596393970148403c09511084,596393970148403c09549180,596393970148403c09541002,596393970148403c09550002
596393970148403c09514085,596393970148403c09544023,596393970148403c09511085,596393970148403c09549181,596393970148403c09541002,596393970148403c09550002
596393970148403c09514086,596393970148403c09544023,596393970148403c09511086,596393970148403c09549182,596393970148403c09541002,596393970148403c09550002
596393970148403c09514087,596393970148403c09544023,596393970148403c09511087,596393970148403c09549183,596393970148403c09541002,596393970148403c09550002
596393970148403c09514088,596393970148403c09544023,596393970148403c09511088,596393970148403c09549184,596393970148403c09541002,596393970148403c09550002
596393970148403c09514089,596393970148403c09544023,596393970148403c09511089,596393970148403c09549177,596393970148403c09541002,596393970148403c09550002
596393970148403c09514090,596393970148403c09544023,596393970148403c09511090,596393970148403c09549178,596393970148403c09541002,596393970148403c09550002
596393970148403c09514091,596393970148403c09544023,596393970148403c09511091,596393970148403c09549179,596393970148403c09541002,596393970148403c09550002
596393970148403c09514092,596393970148403c09544023,596393970148403c09511092,596393970148403c09549180,596393970148403c09541002,596393970148403c09550002
596393970148403c09514093,596393970148403c09544023,596393970148403c09511093,596393970148403c09549181,596393970148403c09541002,596393970148403c09550002
596393970148403c09514094,596393970148403c09544023,596393970148403c09511094,596393970148403c09549182,596393970148403c09541002,596393970148403c09550002
596393970148403c09514095,596393970148403c09544023,596393970148403c09511095,596393970148403c09549183,596393970148403c09541002,596393970148403c09550002
596393970148403c09514096,596393970148403c09544023,596393970148403c09511096,596393970148403c09549184,596393970148403c09541002,596393970148403c09550002
596393970148403c09514097,596393970148403c09544023,596393970148403c09511097,596393970148403c09549177,596393970148403c09541002,596393970148403c09550002
596393970148403c09514098,596393970148403c09544023,596393970148403c09511098,596393970148403c09549178,596393970148403c09541002,596393970148403c09550002
596393970148403c09514099,596393970148403c09544023,596393970148403c09511099,596393970148403c09549179,596393970148403c09541002,596393970148403c09550002
596393970148403c09514100,596393970148403c09544023,596393970148403c09511100,596393970148403c09549180,596393970148403c09541002,596393970148403c09550002
596393970148403c09514101,596393970148403c09544023,596393970148403c09511101,596393970148403c09549181,596393970148403c09541002,596393970148403c09550002
596393970148403c09514102,596393970148403c09544023,596393970148403c09511102,596393970148403c09549182,596393970148403c09541002,596393970148403c09550002
596393970148403c09514103,596393970148403c09544023,596393970148403c09511103,596393970148403c09549183,596393970148403c09541002,596393970148403c09550002
596393970148403c09514104,596393970148403c09544023,596393970148403c09511104,596393970148403c09549184,596393970148403c09541002,596393970148403c09550002
596393970148403c09514105,596393970148403c09544024,596393970148403c09511105,596393970148403c09549185,596393970148403c09541002,596393970148403c09550002
596393970148403c09514106,596393970148403c09544024,596393970148403c09511106,596393970148403c09549186,596393970148403c09541002,596393970148403c09550002
596393970148403c09514107,596393970148403c09544024,596393970148403c09511107,596393970148403c09549187,596393970148403c09541002,596393970148403c09550002
596393970148403c09514108,596393970148403c09544024,596393970148403c09511108,596393970148403c09549188,596393970148403c09541002,596393970148403c09550002
596393970148403c09514109,596393970148403c09544024,596393970148403c09511109,596393970148403c09549189,596393970148403c09541002,596393970148403c09550002
596393970148403c09514110,596393970148403c09544024,596393970148403c09511110,596393970148403c09549190,596393970148403c09541002,596393970148403c09550002
596393970148403c09514111,596393970148403c09544024,596393970148403c09511111,596393970148403c09549191,596393970148403c09541002,596393970148403c09550002
596393970148403c09514112,596393970148403c09544024,596393970148403c09511112,596393970148403c09549192,596393970148403c09541002,596393970148403c09550002
596393970148403c09514113,596393970148403c09544024,596393970148403c09511113,596393970148403c09549185,596393970148403c09541002,596393970148403c09550002
596393970148403c09514114,596393970148403c09544024,596393970148403c09511114,596393970148403c09549186,596393970148403c09541002,596393970148403c09550002
596393970148403c09514115,596393970148403c09544024,596393970148403c09511115,596393970148403c09549187,596393970148403c09541002,596393970148403c09550002
596393970148403c09514116,596393970148403c09544024,596393970148403c09511116,596393970148403c09549188,596393970148403c09541002,596393970148403c09550002
596393970148403c09514117,596393970148403c09544024,596393970148403c09511117,596393970148403c09549189,596393970148403c09541002,596393970148403c09550002
596393970148403c09514118,596393970148403c09544024,596393970148403c09511118,596393970148403c09549190,596393970148403c09541002,596393970148403c09550002
596393970148403c09514119,596393970148403c09544024,596393970148403c09511119,596393970148403c09549191,596393970148403c09541002,596393970148403c09550002
596393970148403c09514120,596393970148403c09544024,596393970148403c09511120,596393970148403c09549192,596393970148403c09541002,596393970148403c09550002
596393970148403c09514121,596393970148403c09544024,596393970148403c09511121,596393970148403c09549185,596393970148403c09541002,596393970148403c09550002
596393970148403c09514122,596393970148403c09544024,596393970148403c09511122,596393970148403c09549186,596393970148403c09541002,596393970148403c09550002
596393970148403c09514123,596393970148403c09544024,596393970148403c09511123,596393970148403c09549187,596393970148403c09541002,596393970148403c09550002
596393970148403c09514124,596393970148403c09544024,596393970148403c09511124,596393970148403c09549188,596393970148403c09541002,596393970148403c09550002
596393970148403c09514125,596393970148403c09544024,596393970148403c09511125,596393970148403c09549189,596393970148403c09541002,596393970148403c09550002
596393970148403c09514126,596393970148403c09544024,596393970148403c09511126,596393970148403c09549190,596393970148403c09541002,596393970148403c09550002
596393970148403c09514127,596393970148403c09544024,596393970148403c09511127,596393970148403c09549191,596393970148403c09541002,596393970148403c09550002
596393970148403c09514128,596393970148403c09544024,596393970148403c09511128,596393970148403c09549192,596393970148403c09541002,596393970148403c09550002
596393970148403c09514129,596393970148403c09544024,596393970148403c09511129,596393970148403c09549185,596393970148403c09541002,596393970148403c09550002
596393970148403c09514130,596393970148403c09544024,596393970148403c09511130,596393970148403c09549186,596393970148403c09541002,596393970148403c09550002
596393970148403c09514131,596393970148403c09544024,596393970148403c09511131,596393970148403c09549187,596393970148403c09541002,596393970148403c09550002
596393970148403c09514132,596393970148403c09544024,596393970148403c09511132,596393970148403c09549188,596393970148403c09541002,596393970148403c09550002
596393970148403c09514133,596393970148403c09544024,596393970148403c09511133,596393970148403c09549189,596393970148403c09541002,596393970148403c09550002
596393970148403c09514134,596393970148403c09544024,596393970148403c09511134,596393970148403c09549190,596393970148403c09541002,596393970148403c09550002
596393970148403c09514135,596393970148403c09544024,596393970148403c09511135,596393970148403c09549191,596393970148403c09541002,596393970148403c09550002
596393970148403c09514136,596393970148403c09544024,596393970148403c09511136,596393970148403c09549192,596393970148403c09541002,596393970148403c09550002
596393970148403c09514137,596393970148403c09544024,596393970148403c09511137,596393970148403c09549185,596393970148403c09541002,596393970148403c09550002
596393970148403c09514138,596393970148403c09544024,596393970148403c09511138,596393970148403c09549186,596393970148403c09541002,596393970148403c09550002
596393970148403c09514139,596393970148403c09544024,596393970148403c09511139,596393970148403c09549187,596393970148403c09541002,596393970148403c09550002
596393970148403c09514140,596393970148403c09544024,596393970148403c09511140,596393970148403c09549188,596393970148403c09541002,596393970148403c09550002
596393970148403c09514141,596393970148403c09544024,596393970148403c09511141,596393970148403c09549189,596393970148403c09541002,596393970148403c09550002
596393970148403c09514142,596393970148403c09544024,596393970148403c09511142,596393970148403c09549190,596393970148403c09541002,596393970148403c09550002
596393970148403c09514143,596393970148403c09544024,596393970148403c09511143,596393970148403c09549191,596393970148403c09541002,596393970148403c09550002
596393970148403c09514144,596393970148403c09544024,596393970148403c09511144,596393970148403c09549192,596393970148403c09541002,596393970148403c09550002
596393970148403c09514145,596393970148403c09544024,596393970148403c09511145,596393970148403c09549185,596393970148403c09541002,596393970148403c09550002
596393970148403c09514146,596393970148403c09544024,596393970148403c09511146,596393970148403c09549186,596393970148403c09541002,596393970148403c09550002
596393970148403c09514147,596393970148403c09544024,596393970148403c09511147,596393970148403c09549187,596393970148403c09541002,596393970148403c09550002
596393970148403c09514148,596393970148403c09544024,596393970148403c09511148,596393970148403c09549188,596393970148403c09541002,596393970148403c09550002
596393970148403c09514149,596393970148403c09544024,596393970148403c09511149,596393970148403c09549189,596393970148403c09541002,596393970148403c09550002
596393970148403c09514150,596393970148403c09544024,596393970148403c09511150,596393970148403c09549190,596393970148403c09541002,596393970148403c09550002
596393970148403c09514151,596393970148403c09544024,596393970148403c09511151,596393970148403c09549191,596393970148403c09541002,596393970148403c09550002
596393970148403c09514152,596393970148403c09544024,596393970148403c09511152,596393970148403c09549192,596393970148403c09541002,596393970148403c09550002
596393970148403c09514153,596393970148403c09544025,596393970148403c09511153,596393970148403c09549193,596393970148403c09541002,596393970148403c09550002
596393970148403c09514154,596393970148403c09544025,596393970148403c09511154,596393970148403c09549194,596393970148403c09541002,596393970148403c09550002
596393970148403c09514155,596393970148403c09544025,596393970148403c09511155,596393970148403c09549195,596393970148403c09541002,596393970148403c09550002
596393970148403c09514156,596393970148403c09544025,596393970148403c09511156,596393970148403c09549196,596393970148403c09541002,596393970148403c09550002
596393970148403c09514157,596393970148403c09544025,596393970148403c09511157,596393970148403c09549197,596393970148403c09541002,596393970148403c09550002
596393970148403c09514158,596393970148403c09544025,596393970148403c09511158,596393970148403c09549198,596393970148403c09541002,596393970148403c09550002
596393970148403c09514159,596393970148403c09544025,596393970148403c09511159,596393970148403c09549199,596393970148403c09541002,596393970148403c09550002
596393970148403c09514160,596393970148403c09544025,596393970148403c09511160,596393970148403c09549200,596393970148403c09541002,596393970148403c09550002
596393970148403c09514161,596393970148403c09544025,596393970148403c09511161,596393970148403c09549193,596393970148403c09541002,596393970148403c09550002
596393970148403c09514162,596393970148403c09544025,596393970148403c09511162,596393970148403c09549194,596393970148403c09541002,596393970148403c09550002
596393970148403c09514163,596393970148403c09544025,596393970148403c09511163,596393970148403c09549195,596393970148403c09541002,596393970148403c09550002
596393970148403c09514164,596393970148403c09544025,596393970148403c09511164,596393970148403c09549196,596393970148403c09541002,596393970148403c09550002
596393970148403c09514165,596393970148403c09544025,596393970148403c09511165,596393970148403c09549197,596393970148403c09541002,596393970148403c09550002
596393970148403c09514166,596393970148403c09544025,596393970148403c09511166,596393970148403c09549198,596393970148403c09541002,596393970148403c09550002
596393970148403c09514167,596393970148403c09544025,596393970148403c09511167,596393970148403c09549199,596393970148403c09541002,596393970148403c09550002
